Player_Name,Player_Type,Role,Runs,Balls_Faced,Strike_Rate,Wickets_Taken,Overs_Bowled,Runs_Conceded,Opponent_Team,Pitch_Type,Weather
Pathum Nissanka,Batsman,Batsman,33,35,94.28571429,0,0,0,Bangladesh,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,56,60,93.33333333,0,0,0,Australia,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,27,30,90,0,0,0,Bangladesh,Bowling Friendly,Dry
Pathum Nissanka,Batsman,Batsman,43,50,86,0,0,0,South Africa,Spin Friendly,Dry
Pathum Nissanka,Batsman,Batsman,60,70,85.71428571,0,0,0,India,Batting Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,62,67,92.53731343,0,0,0,South Africa,Balanced,Dry
Pathum Nissanka,Batsman,Batsman,61,65,93.84615385,0,0,0,Bangladesh,Bowling Friendly,Humid
Pathum Nissanka,Batsman,Batsman,16,17,94.11764706,0,0,0,Australia,Batting Friendly,Hot
Pathum Nissanka,Batsman,Batsman,57,66,86.36363636,0,0,0,India,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,38,43,88.37209302,0,0,0,India,Batting Friendly,Humid
Pathum Nissanka,Batsman,Batsman,69,73,94.52054795,0,0,0,England,Batting Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,32,35,91.42857143,0,0,0,Bangladesh,Balanced,Hot
Pathum Nissanka,Batsman,Batsman,24,25,96,0,0,0,Australia,Bowling Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,63,68,92.64705882,0,0,0,South Africa,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,60,63,95.23809524,0,0,0,England,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,38,42,90.47619048,0,0,0,South Africa,Spin Friendly,Humid
Pathum Nissanka,Batsman,Batsman,74,86,86.04651163,0,0,0,South Africa,Batting Friendly,Hot
Pathum Nissanka,Batsman,Batsman,67,78,85.8974359,0,0,0,Pakistan,Bowling Friendly,Hot
Pathum Nissanka,Batsman,Batsman,32,35,91.42857143,0,0,0,India,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,45,48,93.75,0,0,0,Australia,Spin Friendly,Dry
Pathum Nissanka,Batsman,Batsman,54,63,85.71428571,0,0,0,Bangladesh,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,17,18,94.44444444,0,0,0,South Africa,Batting Friendly,Humid
Pathum Nissanka,Batsman,Batsman,41,43,95.34883721,0,0,0,Pakistan,Batting Friendly,Dry
Pathum Nissanka,Batsman,Batsman,35,38,92.10526316,0,0,0,Bangladesh,Batting Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,43,46,93.47826087,0,0,0,Australia,Spin Friendly,Dry
Pathum Nissanka,Batsman,Batsman,49,53,92.45283019,0,0,0,India,Batting Friendly,Humid
Pathum Nissanka,Batsman,Batsman,26,28,92.85714286,0,0,0,Pakistan,Spin Friendly,Dry
Pathum Nissanka,Batsman,Batsman,41,46,89.13043478,0,0,0,Bangladesh,Balanced,Humid
Pathum Nissanka,Batsman,Batsman,38,42,90.47619048,0,0,0,Australia,Balanced,Humid
Pathum Nissanka,Batsman,Batsman,40,43,93.02325581,0,0,0,England,Spin Friendly,Dry
Pathum Nissanka,Batsman,Batsman,21,24,87.5,0,0,0,India,Batting Friendly,Humid
Pathum Nissanka,Batsman,Batsman,60,70,85.71428571,0,0,0,Bangladesh,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,10,11,90.90909091,0,0,0,South Africa,Batting Friendly,Hot
Pathum Nissanka,Batsman,Batsman,18,20,90,0,0,0,England,Batting Friendly,Humid
Pathum Nissanka,Batsman,Batsman,62,69,89.85507246,0,0,0,Bangladesh,Bowling Friendly,Dry
Pathum Nissanka,Batsman,Batsman,63,67,94.02985075,0,0,0,South Africa,Bowling Friendly,Hot
Pathum Nissanka,Batsman,Batsman,46,51,90.19607843,0,0,0,Australia,Bowling Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,35,40,87.5,0,0,0,England,Batting Friendly,Hot
Pathum Nissanka,Batsman,Batsman,28,30,93.33333333,0,0,0,Pakistan,Balanced,Dry
Pathum Nissanka,Batsman,Batsman,41,47,87.23404255,0,0,0,South Africa,Spin Friendly,Dry
Pathum Nissanka,Batsman,Batsman,49,53,92.45283019,0,0,0,Bangladesh,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,18,20,90,0,0,0,South Africa,Batting Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,54,57,94.73684211,0,0,0,India,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,37,43,86.04651163,0,0,0,England,Bowling Friendly,Hot
Pathum Nissanka,Batsman,Batsman,41,44,93.18181818,0,0,0,Bangladesh,Balanced,Hot
Pathum Nissanka,Batsman,Batsman,59,67,88.05970149,0,0,0,South Africa,Spin Friendly,Dry
Pathum Nissanka,Batsman,Batsman,39,45,86.66666667,0,0,0,Bangladesh,Balanced,Humid
Pathum Nissanka,Batsman,Batsman,61,68,89.70588235,0,0,0,Bangladesh,Balanced,Dry
Pathum Nissanka,Batsman,Batsman,41,43,95.34883721,0,0,0,England,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,43,46,93.47826087,0,0,0,England,Balanced,Dry
Pathum Nissanka,Batsman,Batsman,26,29,89.65517241,0,0,0,Australia,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,50,56,89.28571429,0,0,0,England,Batting Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,45,49,91.83673469,0,0,0,South Africa,Bowling Friendly,Dry
Pathum Nissanka,Batsman,Batsman,27,29,93.10344828,0,0,0,Bangladesh,Batting Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,49,54,90.74074074,0,0,0,Australia,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,45,52,86.53846154,0,0,0,Pakistan,Spin Friendly,Humid
Pathum Nissanka,Batsman,Batsman,64,73,87.67123288,0,0,0,Pakistan,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,52,58,89.65517241,0,0,0,India,Bowling Friendly,Dry
Pathum Nissanka,Batsman,Batsman,37,40,92.5,0,0,0,India,Bowling Friendly,Dry
Pathum Nissanka,Batsman,Batsman,48,54,88.88888889,0,0,0,Australia,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,82,91,90.10989011,0,0,0,Pakistan,Balanced,Humid
Pathum Nissanka,Batsman,Batsman,19,22,86.36363636,0,0,0,Bangladesh,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,55,60,91.66666667,0,0,0,Pakistan,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,31,36,86.11111111,0,0,0,England,Batting Friendly,Dry
Pathum Nissanka,Batsman,Batsman,52,60,86.66666667,0,0,0,Australia,Bowling Friendly,Hot
Pathum Nissanka,Batsman,Batsman,63,69,91.30434783,0,0,0,India,Bowling Friendly,Dry
Pathum Nissanka,Batsman,Batsman,45,51,88.23529412,0,0,0,England,Balanced,Hot
Pathum Nissanka,Batsman,Batsman,55,63,87.3015873,0,0,0,Bangladesh,Spin Friendly,Dry
Pathum Nissanka,Batsman,Batsman,55,65,84.61538462,0,0,0,India,Spin Friendly,Dry
Pathum Nissanka,Batsman,Batsman,27,31,87.09677419,0,0,0,India,Batting Friendly,Humid
Pathum Nissanka,Batsman,Batsman,37,42,88.0952381,0,0,0,Pakistan,Bowling Friendly,Humid
Pathum Nissanka,Batsman,Batsman,68,75,90.66666667,0,0,0,England,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,41,48,85.41666667,0,0,0,Bangladesh,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,25,28,89.28571429,0,0,0,England,Bowling Friendly,Dry
Pathum Nissanka,Batsman,Batsman,57,65,87.69230769,0,0,0,Pakistan,Bowling Friendly,Hot
Pathum Nissanka,Batsman,Batsman,42,47,89.36170213,0,0,0,Bangladesh,Spin Friendly,Humid
Pathum Nissanka,Batsman,Batsman,20,22,90.90909091,0,0,0,South Africa,Bowling Friendly,Dry
Pathum Nissanka,Batsman,Batsman,36,39,92.30769231,0,0,0,South Africa,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,19,20,95,0,0,0,England,Balanced,Dry
Pathum Nissanka,Batsman,Batsman,33,37,89.18918919,0,0,0,Australia,Bowling Friendly,Hot
Pathum Nissanka,Batsman,Batsman,47,53,88.67924528,0,0,0,Bangladesh,Bowling Friendly,Humid
Pathum Nissanka,Batsman,Batsman,49,57,85.96491228,0,0,0,Australia,Spin Friendly,Humid
Pathum Nissanka,Batsman,Batsman,59,65,90.76923077,0,0,0,Bangladesh,Batting Friendly,Hot
Pathum Nissanka,Batsman,Batsman,61,66,92.42424242,0,0,0,Pakistan,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,49,55,89.09090909,0,0,0,Australia,Batting Friendly,Dry
Pathum Nissanka,Batsman,Batsman,43,48,89.58333333,0,0,0,Australia,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,41,48,85.41666667,0,0,0,Bangladesh,Spin Friendly,Humid
Pathum Nissanka,Batsman,Batsman,21,23,91.30434783,0,0,0,Pakistan,Batting Friendly,Hot
Pathum Nissanka,Batsman,Batsman,49,53,92.45283019,0,0,0,Bangladesh,Batting Friendly,Humid
Pathum Nissanka,Batsman,Batsman,45,52,86.53846154,0,0,0,Australia,Balanced,Humid
Pathum Nissanka,Batsman,Batsman,28,31,90.32258065,0,0,0,South Africa,Batting Friendly,Dry
Pathum Nissanka,Batsman,Batsman,29,31,93.5483871,0,0,0,South Africa,Bowling Friendly,Dry
Pathum Nissanka,Batsman,Batsman,40,42,95.23809524,0,0,0,India,Balanced,Humid
Pathum Nissanka,Batsman,Batsman,40,47,85.10638298,0,0,0,South Africa,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,58,64,90.625,0,0,0,Bangladesh,Balanced,Dry
Pathum Nissanka,Batsman,Batsman,22,23,95.65217391,0,0,0,Australia,Balanced,Humid
Pathum Nissanka,Batsman,Batsman,56,59,94.91525424,0,0,0,England,Batting Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,67,75,89.33333333,0,0,0,Australia,Spin Friendly,Dry
Pathum Nissanka,Batsman,Batsman,49,54,90.74074074,0,0,0,Bangladesh,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,54,62,87.09677419,0,0,0,Australia,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,46,50,92,0,0,0,Pakistan,Balanced,Hot
Pathum Nissanka,Batsman,Batsman,46,49,93.87755102,0,0,0,Australia,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,64,68,94.11764706,0,0,0,South Africa,Spin Friendly,Humid
Pathum Nissanka,Batsman,Batsman,43,47,91.4893617,0,0,0,Pakistan,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,42,48,87.5,0,0,0,South Africa,Balanced,Humid
Pathum Nissanka,Batsman,Batsman,10,11,90.90909091,0,0,0,England,Bowling Friendly,Humid
Pathum Nissanka,Batsman,Batsman,25,27,92.59259259,0,0,0,Pakistan,Balanced,Dry
Pathum Nissanka,Batsman,Batsman,16,17,94.11764706,0,0,0,England,Spin Friendly,Humid
Pathum Nissanka,Batsman,Batsman,40,46,86.95652174,0,0,0,South Africa,Bowling Friendly,Humid
Pathum Nissanka,Batsman,Batsman,24,26,92.30769231,0,0,0,England,Bowling Friendly,Hot
Pathum Nissanka,Batsman,Batsman,44,48,91.66666667,0,0,0,England,Batting Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,32,35,91.42857143,0,0,0,England,Bowling Friendly,Humid
Pathum Nissanka,Batsman,Batsman,39,42,92.85714286,0,0,0,India,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,59,68,86.76470588,0,0,0,England,Bowling Friendly,Humid
Pathum Nissanka,Batsman,Batsman,46,50,92,0,0,0,England,Bowling Friendly,Dry
Pathum Nissanka,Batsman,Batsman,40,42,95.23809524,0,0,0,India,Bowling Friendly,Dry
Pathum Nissanka,Batsman,Batsman,69,79,87.34177215,0,0,0,England,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,53,62,85.48387097,0,0,0,Bangladesh,Balanced,Dry
Pathum Nissanka,Batsman,Batsman,25,27,92.59259259,0,0,0,India,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,34,37,91.89189189,0,0,0,Pakistan,Bowling Friendly,Humid
Pathum Nissanka,Batsman,Batsman,29,32,90.625,0,0,0,Australia,Spin Friendly,Humid
Pathum Nissanka,Batsman,Batsman,30,35,85.71428571,0,0,0,India,Bowling Friendly,Humid
Pathum Nissanka,Batsman,Batsman,24,27,88.88888889,0,0,0,England,Balanced,Dry
Pathum Nissanka,Batsman,Batsman,36,42,85.71428571,0,0,0,England,Bowling Friendly,Hot
Pathum Nissanka,Batsman,Batsman,31,34,91.17647059,0,0,0,India,Batting Friendly,Dry
Pathum Nissanka,Batsman,Batsman,16,17,94.11764706,0,0,0,Pakistan,Bowling Friendly,Hot
Pathum Nissanka,Batsman,Batsman,39,43,90.69767442,0,0,0,South Africa,Batting Friendly,Dry
Pathum Nissanka,Batsman,Batsman,55,59,93.22033898,0,0,0,South Africa,Batting Friendly,Dry
Pathum Nissanka,Batsman,Batsman,47,49,95.91836735,0,0,0,Australia,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,21,24,87.5,0,0,0,India,Balanced,Hot
Pathum Nissanka,Batsman,Batsman,13,13,100,0,0,0,India,Batting Friendly,Dry
Pathum Nissanka,Batsman,Batsman,17,19,89.47368421,0,0,0,Bangladesh,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,24,27,88.88888889,0,0,0,Pakistan,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,51,56,91.07142857,0,0,0,India,Balanced,Hot
Pathum Nissanka,Batsman,Batsman,43,49,87.75510204,0,0,0,South Africa,Balanced,Humid
Pathum Nissanka,Batsman,Batsman,41,44,93.18181818,0,0,0,Pakistan,Batting Friendly,Dry
Pathum Nissanka,Batsman,Batsman,53,59,89.83050847,0,0,0,Australia,Spin Friendly,Humid
Pathum Nissanka,Batsman,Batsman,43,50,86,0,0,0,India,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,40,44,90.90909091,0,0,0,India,Spin Friendly,Humid
Pathum Nissanka,Batsman,Batsman,70,81,86.41975309,0,0,0,Bangladesh,Bowling Friendly,Dry
Pathum Nissanka,Batsman,Batsman,15,17,88.23529412,0,0,0,Australia,Batting Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,34,36,94.44444444,0,0,0,Australia,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,5,5,100,0,0,0,England,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,25,26,96.15384615,0,0,0,England,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,10,11,90.90909091,0,0,0,South Africa,Bowling Friendly,Dry
Pathum Nissanka,Batsman,Batsman,27,29,93.10344828,0,0,0,South Africa,Batting Friendly,Dry
Pathum Nissanka,Batsman,Batsman,59,68,86.76470588,0,0,0,England,Balanced,Dry
Pathum Nissanka,Batsman,Batsman,55,59,93.22033898,0,0,0,India,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,40,43,93.02325581,0,0,0,India,Spin Friendly,Dry
Pathum Nissanka,Batsman,Batsman,49,56,87.5,0,0,0,Australia,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,52,59,88.13559322,0,0,0,Bangladesh,Balanced,Dry
Pathum Nissanka,Batsman,Batsman,47,51,92.15686275,0,0,0,Pakistan,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,51,58,87.93103448,0,0,0,Bangladesh,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,44,48,91.66666667,0,0,0,Pakistan,Bowling Friendly,Hot
Pathum Nissanka,Batsman,Batsman,49,56,87.5,0,0,0,Bangladesh,Balanced,Hot
Pathum Nissanka,Batsman,Batsman,25,27,92.59259259,0,0,0,England,Bowling Friendly,Hot
Pathum Nissanka,Batsman,Batsman,36,40,90,0,0,0,England,Batting Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,35,39,89.74358974,0,0,0,India,Batting Friendly,Humid
Pathum Nissanka,Batsman,Batsman,62,72,86.11111111,0,0,0,England,Spin Friendly,Humid
Pathum Nissanka,Batsman,Batsman,46,52,88.46153846,0,0,0,Australia,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,27,30,90,0,0,0,India,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,37,39,94.87179487,0,0,0,South Africa,Balanced,Dry
Pathum Nissanka,Batsman,Batsman,22,24,91.66666667,0,0,0,Australia,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,43,48,89.58333333,0,0,0,Pakistan,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,41,48,85.41666667,0,0,0,Pakistan,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,50,57,87.71929825,0,0,0,India,Batting Friendly,Humid
Pathum Nissanka,Batsman,Batsman,41,46,89.13043478,0,0,0,India,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,62,71,87.32394366,0,0,0,Bangladesh,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,45,51,88.23529412,0,0,0,Australia,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,42,44,95.45454545,0,0,0,Bangladesh,Balanced,Dry
Pathum Nissanka,Batsman,Batsman,52,55,94.54545455,0,0,0,Australia,Bowling Friendly,Humid
Pathum Nissanka,Batsman,Batsman,54,60,90,0,0,0,Bangladesh,Batting Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,23,27,85.18518519,0,0,0,Pakistan,Batting Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,63,68,92.64705882,0,0,0,Australia,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,24,27,88.88888889,0,0,0,India,Spin Friendly,Humid
Pathum Nissanka,Batsman,Batsman,39,42,92.85714286,0,0,0,Pakistan,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,38,44,86.36363636,0,0,0,Australia,Spin Friendly,Dry
Pathum Nissanka,Batsman,Batsman,39,44,88.63636364,0,0,0,Pakistan,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,46,54,85.18518519,0,0,0,Bangladesh,Bowling Friendly,Hot
Pathum Nissanka,Batsman,Batsman,49,55,89.09090909,0,0,0,Australia,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,36,41,87.80487805,0,0,0,South Africa,Bowling Friendly,Humid
Pathum Nissanka,Batsman,Batsman,20,22,90.90909091,0,0,0,England,Bowling Friendly,Dry
Pathum Nissanka,Batsman,Batsman,43,48,89.58333333,0,0,0,Australia,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,51,55,92.72727273,0,0,0,India,Bowling Friendly,Hot
Pathum Nissanka,Batsman,Batsman,40,43,93.02325581,0,0,0,Pakistan,Balanced,Dry
Pathum Nissanka,Batsman,Batsman,39,42,92.85714286,0,0,0,England,Balanced,Hot
Pathum Nissanka,Batsman,Batsman,53,59,89.83050847,0,0,0,Australia,Bowling Friendly,Humid
Pathum Nissanka,Batsman,Batsman,52,57,91.22807018,0,0,0,England,Bowling Friendly,Dry
Pathum Nissanka,Batsman,Batsman,49,55,89.09090909,0,0,0,Pakistan,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,14,16,87.5,0,0,0,India,Batting Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,46,51,90.19607843,0,0,0,England,Spin Friendly,Dry
Pathum Nissanka,Batsman,Batsman,44,51,86.2745098,0,0,0,Bangladesh,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,63,71,88.73239437,0,0,0,India,Batting Friendly,Hot
Pathum Nissanka,Batsman,Batsman,42,48,87.5,0,0,0,India,Balanced,Humid
Pathum Nissanka,Batsman,Batsman,7,7,100,0,0,0,Bangladesh,Batting Friendly,Dry
Pathum Nissanka,Batsman,Batsman,64,75,85.33333333,0,0,0,South Africa,Batting Friendly,Dry
Pathum Nissanka,Batsman,Batsman,28,32,87.5,0,0,0,Australia,Bowling Friendly,Hot
Pathum Nissanka,Batsman,Batsman,50,53,94.33962264,0,0,0,India,Balanced,Humid
Pathum Nissanka,Batsman,Batsman,53,62,85.48387097,0,0,0,Pakistan,Spin Friendly,Humid
Pathum Nissanka,Batsman,Batsman,28,32,87.5,0,0,0,India,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,30,33,90.90909091,0,0,0,England,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,53,59,89.83050847,0,0,0,Australia,Batting Friendly,Humid
Pathum Nissanka,Batsman,Batsman,31,34,91.17647059,0,0,0,England,Bowling Friendly,Dry
Pathum Nissanka,Batsman,Batsman,9,10,90,0,0,0,Bangladesh,Batting Friendly,Hot
Pathum Nissanka,Batsman,Batsman,30,34,88.23529412,0,0,0,Pakistan,Spin Friendly,Dry
Pathum Nissanka,Batsman,Batsman,25,28,89.28571429,0,0,0,Australia,Batting Friendly,Humid
Pathum Nissanka,Batsman,Batsman,58,63,92.06349206,0,0,0,India,Bowling Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,46,49,93.87755102,0,0,0,Pakistan,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,77,86,89.53488372,0,0,0,India,Bowling Friendly,Hot
Pathum Nissanka,Batsman,Batsman,42,49,85.71428571,0,0,0,Pakistan,Batting Friendly,Humid
Pathum Nissanka,Batsman,Batsman,47,55,85.45454545,0,0,0,Australia,Batting Friendly,Humid
Pathum Nissanka,Batsman,Batsman,10,10,100,0,0,0,India,Batting Friendly,Humid
Pathum Nissanka,Batsman,Batsman,66,70,94.28571429,0,0,0,England,Spin Friendly,Dry
Pathum Nissanka,Batsman,Batsman,35,39,89.74358974,0,0,0,South Africa,Bowling Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,70,81,86.41975309,0,0,0,England,Balanced,Dry
Pathum Nissanka,Batsman,Batsman,37,40,92.5,0,0,0,England,Balanced,Humid
Pathum Nissanka,Batsman,Batsman,24,27,88.88888889,0,0,0,England,Batting Friendly,Hot
Pathum Nissanka,Batsman,Batsman,50,56,89.28571429,0,0,0,Bangladesh,Balanced,Humid
Pathum Nissanka,Batsman,Batsman,58,68,85.29411765,0,0,0,Pakistan,Balanced,Hot
Pathum Nissanka,Batsman,Batsman,44,51,86.2745098,0,0,0,England,Bowling Friendly,Dry
Pathum Nissanka,Batsman,Batsman,44,49,89.79591837,0,0,0,South Africa,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,23,27,85.18518519,0,0,0,India,Batting Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,55,60,91.66666667,0,0,0,Pakistan,Balanced,Humid
Pathum Nissanka,Batsman,Batsman,47,54,87.03703704,0,0,0,Australia,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,29,34,85.29411765,0,0,0,India,Bowling Friendly,Hot
Pathum Nissanka,Batsman,Batsman,39,41,95.12195122,0,0,0,South Africa,Bowling Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,16,18,88.88888889,0,0,0,Australia,Bowling Friendly,Humid
Pathum Nissanka,Batsman,Batsman,37,40,92.5,0,0,0,Bangladesh,Bowling Friendly,Hot
Pathum Nissanka,Batsman,Batsman,28,30,93.33333333,0,0,0,England,Balanced,Hot
Pathum Nissanka,Batsman,Batsman,66,70,94.28571429,0,0,0,South Africa,Balanced,Dry
Pathum Nissanka,Batsman,Batsman,73,80,91.25,0,0,0,India,Bowling Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,22,25,88,0,0,0,India,Batting Friendly,Hot
Pathum Nissanka,Batsman,Batsman,38,40,95,0,0,0,Australia,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,51,54,94.44444444,0,0,0,Bangladesh,Batting Friendly,Hot
Pathum Nissanka,Batsman,Batsman,58,61,95.08196721,0,0,0,South Africa,Spin Friendly,Dry
Pathum Nissanka,Batsman,Batsman,51,58,87.93103448,0,0,0,South Africa,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,13,14,92.85714286,0,0,0,Australia,Batting Friendly,Hot
Pathum Nissanka,Batsman,Batsman,38,44,86.36363636,0,0,0,Bangladesh,Batting Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,43,50,86,0,0,0,Australia,Bowling Friendly,Hot
Pathum Nissanka,Batsman,Batsman,8,8,100,0,0,0,South Africa,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,27,29,93.10344828,0,0,0,England,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,49,53,92.45283019,0,0,0,India,Bowling Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,50,54,92.59259259,0,0,0,Pakistan,Balanced,Humid
Pathum Nissanka,Batsman,Batsman,58,65,89.23076923,0,0,0,Bangladesh,Batting Friendly,Dry
Pathum Nissanka,Batsman,Batsman,59,67,88.05970149,0,0,0,India,Bowling Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,36,42,85.71428571,0,0,0,India,Bowling Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,37,41,90.24390244,0,0,0,Bangladesh,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,47,50,94,0,0,0,Bangladesh,Spin Friendly,Dry
Pathum Nissanka,Batsman,Batsman,39,45,86.66666667,0,0,0,Australia,Batting Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,32,35,91.42857143,0,0,0,India,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,49,56,87.5,0,0,0,India,Batting Friendly,Hot
Pathum Nissanka,Batsman,Batsman,12,12,100,0,0,0,Australia,Bowling Friendly,Dry
Pathum Nissanka,Batsman,Batsman,34,40,85,0,0,0,South Africa,Balanced,Hot
Pathum Nissanka,Batsman,Batsman,42,45,93.33333333,0,0,0,South Africa,Balanced,Hot
Pathum Nissanka,Batsman,Batsman,25,29,86.20689655,0,0,0,South Africa,Balanced,Dry
Pathum Nissanka,Batsman,Batsman,34,36,94.44444444,0,0,0,India,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,76,87,87.35632184,0,0,0,Pakistan,Balanced,Cloudy
Pathum Nissanka,Batsman,Batsman,44,46,95.65217391,0,0,0,Bangladesh,Spin Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,39,46,84.7826087,0,0,0,Bangladesh,Spin Friendly,Hot
Pathum Nissanka,Batsman,Batsman,33,37,89.18918919,0,0,0,South Africa,Bowling Friendly,Hot
Pathum Nissanka,Batsman,Batsman,31,35,88.57142857,0,0,0,Australia,Spin Friendly,Dry
Pathum Nissanka,Batsman,Batsman,63,68,92.64705882,0,0,0,Australia,Spin Friendly,Humid
Pathum Nissanka,Batsman,Batsman,42,47,89.36170213,0,0,0,England,Batting Friendly,Hot
Pathum Nissanka,Batsman,Batsman,22,23,95.65217391,0,0,0,Bangladesh,Bowling Friendly,Dry
Pathum Nissanka,Batsman,Batsman,11,12,91.66666667,0,0,0,South Africa,Spin Friendly,Dry
Pathum Nissanka,Batsman,Batsman,4,4,100,0,0,0,England,Batting Friendly,Humid
Pathum Nissanka,Batsman,Batsman,32,35,91.42857143,0,0,0,South Africa,Batting Friendly,Cloudy
Pathum Nissanka,Batsman,Batsman,50,54,92.59259259,0,0,0,India,Spin Friendly,Dry
Pathum Nissanka,Batsman,Batsman,59,67,88.05970149,0,0,0,India,Batting Friendly,Humid
